second,mode,input_ug,corrected_ug,offset_ug,state,automatic_rebuild_count
2684,STATIC,499997184,500002492,-5308,4,0
2685,STATIC,499997184,500002492,-5308,4,0
2686,STATIC,499999437,500004745,-5308,4,0
2687,STATIC,499998874,500004182,-5308,4,0
2688,STATIC,500001126,500006434,-5308,4,0
2689,STATIC,500001690,500006998,-5308,4,0
2690,STATIC,500004505,500009813,-5308,4,0
2691,STATIC,500000563,500005871,-5308,4,0
2692,STATIC,500005068,500010376,-5308,4,0
2693,STATIC,500009574,500014882,-5308,4,0
2694,STATIC,500007884,500013192,-5308,4,0
2695,STATIC,500009010,500014318,-5308,4,0
2696,STATIC,500014642,500019950,-5308,4,0
2697,STATIC,500020274,500025582,-5308,4,0
2698,STATIC,500013516,500018824,-5308,4,0
2699,STATIC,500013516,500018824,-5308,4,0
2700,STATIC,500012953,500018261,-5308,4,0
2701,STATIC,500010700,500016008,-5308,4,0
2702,STATIC,500016332,500021640,-5308,4,0
2703,STATIC,500013516,500018824,-5308,4,0
2704,STATIC,500015206,500020514,-5308,4,0
2705,STATIC,500010700,500016008,-5308,4,0
2706,STATIC,500011264,500016572,-5308,4,0
2707,STATIC,500011826,500017134,-5308,4,0
2708,STATIC,500009011,500014319,-5308,4,0
2709,STATIC,500007884,500013192,-5308,4,0
2710,STATIC,500018584,500023892,-5308,4,0
2711,STATIC,500019711,500025019,-5308,4,0
2712,STATIC,500014080,500019388,-5308,4,0
2713,STATIC,500005632,500010940,-5308,4,0
2714,STATIC,500009010,500014318,-5308,4,0
2715,STATIC,500015769,500021077,-5308,4,0
2716,STATIC,500018021,500023329,-5308,4,0
2717,STATIC,500022527,500027835,-5308,4,0
2718,STATIC,500020837,500026145,-5308,4,0
2719,STATIC,500015768,500021076,-5308,4,0
2720,STATIC,500020838,500026146,-5308,4,0
2721,STATIC,500032664,500037972,-5308,4,0
2722,STATIC,500025906,500031214,-5308,4,0
2723,STATIC,500021964,500027272,-5308,4,0
2724,STATIC,500019148,500024456,-5308,4,0
2725,STATIC,500019711,500025019,-5308,4,0
2726,STATIC,500018021,500023329,-5308,4,0
2727,STATIC,500025906,500031214,-5308,4,0
2728,STATIC,500027596,500032904,-5308,4,0
2729,STATIC,500023090,500028398,-5308,4,0
2730,STATIC,500024216,500029524,-5308,4,0
2731,STATIC,500019710,500025018,-5308,4,0
2732,STATIC,500019148,500024456,-5308,4,0
2733,STATIC,500020838,500026146,-5308,4,0
2734,STATIC,500022527,500027835,-5308,4,0
2735,STATIC,500033227,500038535,-5308,4,0
2736,STATIC,500037169,500042477,-5308,4,0
2737,STATIC,500032100,500037408,-5308,4,0
2738,STATIC,500030411,500035719,-5308,4,0
2739,STATIC,500024216,500029524,-5308,4,0
2740,STATIC,500028158,500033466,-5308,4,0
2741,STATIC,500024780,500030088,-5308,4,0
2742,STATIC,500020837,500026145,-5308,4,0
2743,STATIC,500019148,500024456,-5308,4,0
2744,STATIC,500019711,500025019,-5308,4,0
2745,STATIC,500030411,500035719,-5308,4,0
2746,STATIC,500035480,500040788,-5308,4,0
2747,STATIC,500033790,500039098,-5308,4,0
2748,STATIC,500028158,500033466,-5308,4,0
2749,STATIC,500030974,500036282,-5308,4,0
2750,STATIC,500033227,500038535,-5308,4,0
2751,STATIC,500032664,500037972,-5308,4,0
2752,STATIC,500032100,500037408,-5308,4,0
2753,STATIC,500028722,500034030,-5308,4,0
2754,STATIC,500030411,500035719,-5308,4,0
2755,STATIC,500029284,500034592,-5308,4,0
2756,STATIC,500032100,500037408,-5308,4,0
2757,STATIC,500031538,500036846,-5308,4,0
2758,STATIC,500030974,500036282,-5308,4,0
2759,STATIC,500033790,500039098,-5308,4,0
2760,STATIC,500035480,500040788,-5308,4,0
2761,STATIC,500024779,500030087,-5308,4,0
2762,STATIC,500016895,500022203,-5308,4,0
2763,STATIC,500025342,500030650,-5308,4,0
2764,STATIC,500031537,500036845,-5308,4,0
2765,STATIC,500030411,500035719,-5308,4,0
2766,STATIC,500028722,500034030,-5308,4,0
2767,STATIC,500027032,500032340,-5308,4,0
2768,STATIC,500032100,500037408,-5308,4,0
2769,STATIC,500031538,500036846,-5308,4,0
2770,STATIC,500033790,500039098,-5308,4,0
2771,STATIC,500039422,500044730,-5308,4,0
2772,STATIC,500030411,500035719,-5308,4,0
2773,STATIC,500030974,500036282,-5308,4,0
2774,STATIC,500030411,500035719,-5308,4,0
2775,STATIC,500029848,500035156,-5308,4,0
2776,STATIC,500034916,500040224,-5308,4,0
2777,STATIC,500032664,500037972,-5308,4,0
2778,STATIC,500029848,500035156,-5308,4,0
2779,STATIC,500037169,500042477,-5308,4,0
2780,STATIC,500036042,500041350,-5308,4,0
2781,STATIC,500032100,500037408,-5308,4,0
2782,STATIC,500028722,500034030,-5308,4,0
2783,STATIC,500034916,500040224,-5308,4,0
2784,STATIC,500040548,500045856,-5308,4,0
2785,STATIC,500043927,500049235,-5308,4,0
2786,STATIC,500045053,500050361,-5308,4,0
2787,STATIC,500039422,500044730,-5308,4,0
2788,STATIC,500045054,500050362,-5308,4,0
2789,STATIC,500034916,500040224,-5308,4,0
2790,STATIC,500039422,500044730,-5308,4,0
2791,STATIC,500038858,500044166,-5308,4,0
2792,STATIC,500044490,500049798,-5308,4,0
2793,STATIC,500045616,500050924,-5308,4,0
2794,STATIC,500041111,500046419,-5308,4,0
2795,STATIC,500046180,500051488,-5308,4,0
2796,STATIC,500051248,500056556,-5308,4,0
2797,STATIC,500046180,500051488,-5308,4,0
2798,STATIC,500048996,500054304,-5308,4,0
2799,STATIC,500049559,500054867,-5308,4,0
2800,STATIC,500044490,500049798,-5308,4,0
2801,STATIC,500045054,500050362,-5308,4,0
2802,STATIC,500050122,500055430,-5308,4,0
2803,STATIC,500055754,500061062,-5308,4,0
2804,STATIC,500045053,500050361,-5308,4,0
2805,STATIC,500046180,500051488,-5308,4,0
2806,STATIC,500045054,500050362,-5308,4,0
2807,STATIC,500047870,500053178,-5308,4,0
2808,STATIC,500045054,500050362,-5308,4,0
2809,STATIC,500044490,500049798,-5308,4,0
2810,STATIC,500050685,500055993,-5308,4,0
2811,STATIC,500052374,500057682,-5308,4,0
2812,STATIC,500046180,500051488,-5308,4,0
2813,STATIC,500045616,500050924,-5308,4,0
2814,STATIC,500046180,500051488,-5308,4,0
2815,STATIC,500047869,500053177,-5308,4,0
2816,STATIC,500047306,500052614,-5308,4,0
2817,STATIC,500044490,500049798,-5308,4,0
2818,STATIC,500043927,500049235,-5308,4,0
2819,STATIC,500048432,500053740,-5308,4,0
2820,STATIC,500051248,500056556,-5308,4,0
2821,STATIC,500045053,500050361,-5308,4,0
2822,STATIC,500045616,500050924,-5308,4,0
2823,STATIC,500050685,500055993,-5308,4,0
2824,STATIC,500048996,500054304,-5308,4,0
2825,STATIC,500046180,500051488,-5308,4,0
2826,STATIC,500043927,500049235,-5308,4,0
2827,STATIC,500038296,500043604,-5308,4,0
2828,STATIC,500036042,500041350,-5308,4,0
2829,STATIC,500042800,500048108,-5308,4,0
2830,STATIC,500043364,500048672,-5308,4,0
2831,STATIC,500051248,500056556,-5308,4,0
2832,STATIC,500061948,500067256,-5308,4,0
2833,STATIC,500057443,500062751,-5308,4,0
2834,STATIC,500059696,500065004,-5308,4,0
2835,STATIC,500064764,500070072,-5308,4,0
2836,STATIC,500059696,500065004,-5308,4,0
2837,STATIC,500053501,500058809,-5308,4,0
2838,STATIC,500054628,500059936,-5308,4,0
2839,STATIC,500059696,500065004,-5308,4,0
2840,STATIC,500063638,500068946,-5308,4,0
2841,STATIC,500065890,500071198,-5308,4,0
2842,STATIC,500065327,500070635,-5308,4,0
2843,STATIC,500063075,500068383,-5308,4,0
2844,STATIC,500067017,500072325,-5308,4,0
2845,STATIC,500067016,500072324,-5308,4,0
2846,STATIC,500064764,500070072,-5308,4,0
2847,STATIC,500065328,500070636,-5308,4,0
2848,STATIC,500061948,500067256,-5308,4,0
2849,STATIC,500063074,500068382,-5308,4,0
2850,STATIC,500067580,500072888,-5308,4,0
2851,STATIC,500068144,500073452,-5308,4,0
2852,STATIC,500066454,500071762,-5308,4,0
2853,STATIC,500070396,500075704,-5308,4,0
2854,STATIC,500065328,500070636,-5308,4,0
2855,STATIC,500061385,500066693,-5308,4,0
2856,STATIC,500067580,500072888,-5308,4,0
2857,STATIC,500069833,500075141,-5308,4,0
2858,STATIC,500067580,500072888,-5308,4,0
2859,STATIC,500070396,500075704,-5308,4,0
2860,STATIC,500070959,500076267,-5308,4,0
2861,STATIC,500073212,500078520,-5308,4,0
2862,STATIC,500075464,500080772,-5308,4,0
2863,STATIC,500074338,500079646,-5308,4,0
2864,STATIC,500072648,500077956,-5308,4,0
2865,STATIC,500070959,500076267,-5308,4,0
2866,STATIC,500066454,500071762,-5308,4,0
2867,STATIC,500063638,500068946,-5308,4,0
2868,STATIC,500066454,500071762,-5308,4,0
2869,STATIC,500067017,500072325,-5308,4,0
2870,STATIC,500072085,500077393,-5308,4,0
2871,STATIC,500076591,500081899,-5308,4,0
2872,STATIC,500073775,500079083,-5308,4,0
2873,STATIC,500077717,500083025,-5308,4,0
2874,STATIC,500079970,500085278,-5308,4,0
2875,STATIC,500082222,500087530,-5308,4,0
2876,STATIC,500076590,500081898,-5308,4,0
2877,STATIC,500076028,500081336,-5308,4,0
2878,STATIC,500070959,500076267,-5308,4,0
2879,STATIC,500071522,500076830,-5308,4,0
2880,STATIC,500072086,500077394,-5308,4,0
2881,STATIC,500070396,500075704,-5308,4,0
2882,STATIC,500077717,500083025,-5308,4,0
2883,STATIC,500074338,500079646,-5308,4,0
2884,STATIC,500077717,500083025,-5308,4,0
2885,STATIC,500080533,500085841,-5308,4,0
2886,STATIC,500075464,500080772,-5308,4,0
2887,STATIC,500077154,500082462,-5308,4,0
2888,STATIC,500076590,500081898,-5308,4,0
2889,STATIC,500076028,500081336,-5308,4,0
2890,STATIC,500079406,500084714,-5308,4,0
2891,STATIC,500078280,500083588,-5308,4,0
2892,STATIC,500081660,500086968,-5308,4,0
2893,STATIC,500075464,500080772,-5308,4,0
2894,STATIC,500077717,500083025,-5308,4,0
2895,STATIC,500078844,500084152,-5308,4,0
2896,STATIC,500077717,500083025,-5308,4,0
2897,STATIC,500076590,500081898,-5308,4,0
2898,STATIC,500076590,500081898,-5308,4,0
2899,STATIC,500078280,500083588,-5308,4,0
2900,STATIC,500083348,500088656,-5308,4,0
2901,STATIC,500082786,500088094,-5308,5,0
2902,STATIC,500077154,500082462,-5308,5,0
2903,STATIC,500075464,500080772,-5308,5,0
2904,STATIC,500082222,500087530,-5308,5,0
2905,STATIC,500076590,500081898,-5308,5,0
2906,STATIC,500081096,500086404,-5308,5,0
2907,STATIC,500087854,500093162,-5308,5,0
2908,STATIC,500085038,500090346,-5308,5,0
2909,STATIC,500088417,500093725,-5308,5,0
2910,STATIC,500087290,500092598,-5308,5,0
2911,STATIC,500081659,500086967,-5308,5,0
2912,STATIC,500086164,500091472,-5308,5,0
2913,STATIC,500089544,500094852,-5308,5,0
2914,STATIC,500090107,500095415,-5308,5,0
2915,STATIC,500086728,500092036,-5308,5,0
2916,STATIC,500082786,500088094,-5308,5,0
2917,STATIC,500086164,500091472,-5308,5,0
2918,STATIC,500094612,500099920,-5308,5,0
2919,STATIC,500094049,500099357,-5308,5,0
2920,STATIC,500092922,500098230,-5308,5,0
2921,STATIC,500092360,500097668,-5308,5,0
2922,STATIC,500095176,500100484,-5308,5,0
2923,STATIC,500092922,500098230,-5308,5,0
2924,STATIC,500102496,500107804,-5308,5,0
2925,STATIC,500101933,500107241,-5308,5,0
2926,STATIC,500103060,500108368,-5308,5,0
2927,STATIC,500092922,500098230,-5308,5,0
2928,STATIC,500087854,500093162,-5308,5,0
2929,STATIC,500092359,500097667,-5308,5,0
2930,STATIC,500090670,500095978,-5308,5,0
2931,STATIC,500087854,500093162,-5308,5,0
2932,STATIC,500085602,500090910,-5308,5,0
2933,STATIC,500079970,500085278,-5308,5,0
2934,STATIC,500085601,500090909,-5308,5,0
2935,STATIC,500090106,500095414,-5308,5,0
2936,STATIC,500088980,500094288,-5308,5,0
2937,STATIC,500088980,500094288,-5308,5,0
2938,STATIC,500093486,500098794,-5308,5,0
2939,STATIC,500094049,500099357,-5308,5,0
2940,STATIC,500099118,500104426,-5308,5,0
2941,STATIC,500094049,500099357,-5308,5,0
2942,STATIC,500097428,500102736,-5308,5,0
2943,STATIC,500096864,500102172,-5308,5,0
2944,STATIC,500097428,500102736,-5308,5,0
2945,STATIC,500099680,500104988,-5308,5,0
2946,STATIC,500097991,500103299,-5308,5,0
2947,STATIC,500094049,500099357,-5308,5,0
2948,STATIC,500089544,500094852,-5308,5,0
2949,STATIC,500093486,500098794,-5308,5,0
2950,STATIC,500100806,500106114,-5308,5,0
2951,STATIC,500101370,500106678,-5308,5,0
2952,STATIC,500095175,500100483,-5308,5,0
2953,STATIC,500086728,500092036,-5308,5,0
2954,STATIC,500090106,500095414,-5308,5,0
2955,STATIC,500092360,500097668,-5308,5,0
2956,STATIC,500096302,500101610,-5308,5,0
2957,STATIC,500104749,500110057,-5308,5,0
2958,STATIC,500101933,500107241,-5308,5,0
2959,STATIC,500099118,500104426,-5308,5,0
2960,STATIC,500101370,500106678,-5308,5,0
2961,STATIC,500104749,500110049,-5300,5,0
2962,STATIC,500103623,500108914,-5291,5,0
2963,STATIC,500102496,500107779,-5283,5,0
2964,STATIC,500101370,500106645,-5275,5,0
2965,STATIC,500108128,500113394,-5266,5,0
2966,STATIC,500110380,500115638,-5258,5,0
2967,STATIC,500104186,500109436,-5250,5,0
2968,STATIC,500107002,500112244,-5242,5,0
2969,STATIC,500103623,500108856,-5233,5,0
2970,STATIC,500099118,500104343,-5225,5,0
2971,STATIC,500100807,500106024,-5217,5,0
2972,STATIC,500103060,500108268,-5208,5,0
2973,STATIC,500105312,500110512,-5200,5,0
2974,STATIC,500107002,500112194,-5192,5,0
2975,STATIC,500104749,500109933,-5184,5,0
2976,STATIC,500111507,500116682,-5175,5,0
2977,STATIC,500109818,500114985,-5167,5,0
2978,STATIC,500111507,500116666,-5159,5,0
2979,STATIC,500111507,500116657,-5150,5,0
2980,STATIC,500117138,500122280,-5142,5,0
2981,STATIC,500120518,500125652,-5134,5,0
2982,STATIC,500122207,500127333,-5126,5,0
2983,STATIC,500117702,500122819,-5117,5,0
2984,STATIC,500110944,500116053,-5109,5,0
2985,STATIC,500109254,500114355,-5101,5,0
2986,STATIC,500113760,500118852,-5092,5,0
2987,STATIC,500108128,500113212,-5084,5,0
2988,STATIC,500105876,500110952,-5076,5,0
2989,STATIC,500105875,500110943,-5068,5,0
2990,STATIC,500109818,500114877,-5059,5,0
2991,STATIC,500108128,500113179,-5051,5,0
2992,STATIC,500101370,500106413,-5043,5,0
2993,STATIC,500101934,500106968,-5034,5,0
2994,STATIC,500099680,500104706,-5026,5,0
2995,STATIC,500102496,500107514,-5018,5,0
2996,STATIC,500105876,500110886,-5010,5,0
2997,STATIC,500112634,500117635,-5001,5,0
2998,STATIC,500106438,500111431,-4993,5,0
2999,STATIC,500110944,500115929,-4985,5,0
3000,STATIC,500109818,500114794,-4976,5,0
3001,STATIC,500114886,500119854,-4968,5,0
3002,STATIC,500114322,500119282,-4960,5,0
3003,STATIC,500111507,500116459,-4952,5,0
3004,STATIC,500110944,500115887,-4943,5,0
3005,STATIC,500116576,500121511,-4935,5,0
3006,STATIC,500117702,500122629,-4927,5,0
3007,STATIC,500112634,500117552,-4918,5,0
3008,STATIC,500114886,500119796,-4910,5,0
3009,STATIC,500118828,500123730,-4902,5,0
3010,STATIC,500112634,500117528,-4894,5,0
3011,STATIC,500116012,500120897,-4885,5,0
3012,STATIC,500113760,500118637,-4877,5,0
3013,STATIC,500111507,500116376,-4869,5,0
3014,STATIC,500110380,500115240,-4860,5,0
3015,STATIC,500115449,500120301,-4852,5,0
3016,STATIC,500121081,500125925,-4844,5,0
3017,STATIC,500121081,500125917,-4836,5,0
3018,STATIC,500114886,500119713,-4827,5,0
3019,STATIC,500116012,500120831,-4819,5,0
3020,STATIC,500120518,500125329,-4811,5,0
3021,STATIC,500114886,500119656,-4770,5,0
3022,STATIC,500111507,500116236,-4729,5,0
3023,STATIC,500115449,500120138,-4689,5,0
3024,STATIC,500123897,500128545,-4648,5,0
3025,STATIC,500126149,500130757,-4608,5,0
3026,STATIC,500123334,500127901,-4567,5,0
3027,STATIC,500118265,500122792,-4527,5,0
3028,STATIC,500115449,500119935,-4486,5,0
3029,STATIC,500116576,500121021,-4445,5,0
3030,STATIC,500118828,500123233,-4405,5,0
3031,STATIC,500121644,500126008,-4364,5,0
3032,STATIC,500119954,500124278,-4324,5,0
3033,STATIC,500125586,500129869,-4283,5,0
3034,STATIC,500131218,500135460,-4242,5,0
3035,STATIC,500124460,500128662,-4202,5,0
3036,STATIC,500117702,500121863,-4161,5,0
3037,STATIC,500118828,500122949,-4121,5,0
3038,STATIC,500115449,500119529,-4080,5,0
3039,STATIC,500123334,500127374,-4040,5,0
3040,STATIC,500126712,500130711,-3999,5,0
3041,STATIC,500118828,500122786,-3958,5,0
3042,STATIC,500116012,500119930,-3918,5,0
3043,STATIC,500119392,500123269,-3877,5,0
3044,STATIC,500121081,500124918,-3837,5,0
3045,STATIC,500123897,500127693,-3796,5,0
3046,STATIC,500123897,500127652,-3755,5,0
3047,STATIC,500124460,500128175,-3715,5,0
3048,STATIC,500126150,500129824,-3674,5,0
3049,STATIC,500121644,500125278,-3634,5,0
3050,STATIC,500128402,500131995,-3593,5,0
3051,STATIC,500124460,500128012,-3552,5,0
3052,STATIC,500128402,500131914,-3512,5,0
3053,STATIC,500132908,500136379,-3471,5,0
3054,STATIC,500122770,500126201,-3431,5,0
3055,STATIC,500125586,500128976,-3390,5,0
3056,STATIC,500132344,500135694,-3350,5,0
3057,STATIC,500128402,500131711,-3309,5,0
3058,STATIC,500126712,500129980,-3268,5,0
3059,STATIC,500130655,500133883,-3228,5,0
3060,STATIC,500129528,500132715,-3187,5,0
3061,STATIC,500127276,500130423,-3147,5,0
3062,STATIC,500134597,500137703,-3106,5,0
3063,STATIC,500131781,500134846,-3065,5,0
3064,STATIC,500134597,500137622,-3025,5,0
3065,STATIC,500131781,500134765,-2984,5,0
3066,STATIC,500131218,500134162,-2944,5,0
3067,STATIC,500131218,500134121,-2903,5,0
3068,STATIC,500136850,500139713,-2863,5,0
3069,STATIC,500131781,500134603,-2822,5,0
3070,STATIC,500122770,500125551,-2781,5,0
3071,STATIC,500125586,500128327,-2741,5,0
3072,STATIC,500126149,500128849,-2700,5,0
3073,STATIC,500129528,500132188,-2660,5,0
3074,STATIC,500134596,500137215,-2619,5,0
3075,STATIC,500131218,500133796,-2578,5,0
3076,STATIC,500130092,500132630,-2538,5,0
3077,STATIC,500132344,500134841,-2497,5,0
3078,STATIC,500135724,500138181,-2457,5,0
3079,STATIC,500136286,500138702,-2416,5,0
3080,STATIC,500140228,500142604,-2376,5,0
3081,STATIC,500140228,500142554,-2326,5,0
3082,STATIC,500138539,500140815,-2276,5,0
3083,STATIC,500135160,500137386,-2226,5,0
3084,STATIC,500133470,500135646,-2176,5,0
3085,STATIC,500131781,500133907,-2126,5,0
3086,STATIC,500136286,500138362,-2076,5,0
3087,STATIC,500143608,500145634,-2026,5,0
3088,STATIC,500139102,500141078,-1976,5,0
3089,STATIC,500139666,500141592,-1926,5,0
3090,STATIC,500145860,500147736,-1876,5,0
3091,STATIC,500147550,500149376,-1826,5,0
3092,STATIC,500143044,500144820,-1776,5,0
3093,STATIC,500146986,500148712,-1726,5,0
3094,STATIC,500148676,500150352,-1676,5,0
3095,STATIC,500150928,500152554,-1626,5,0
3096,STATIC,500150928,500152504,-1576,5,0
3097,STATIC,500152055,500153581,-1526,5,0
3098,STATIC,500149802,500151278,-1476,5,0
3099,STATIC,500146986,500148412,-1426,5,0
3100,STATIC,500141355,500142731,-1376,5,0
3101,STATIC,500139666,500140992,-1326,5,0
3102,STATIC,500143608,500144884,-1276,5,0
3103,STATIC,500144734,500145960,-1226,5,0
3104,STATIC,500145860,500147036,-1176,5,0
3105,STATIC,500149239,500150365,-1126,5,0
3106,STATIC,500150929,500152005,-1076,5,0
3107,STATIC,500154308,500155334,-1026,5,0
3108,STATIC,500159376,500160352,-976,5,0
3109,STATIC,500154308,500155234,-926,5,0
3110,STATIC,500153182,500154058,-876,5,0
3111,STATIC,500152055,500152881,-826,5,0
3112,STATIC,500149239,500150015,-776,5,0
3113,STATIC,500153182,500153908,-726,5,0
3114,STATIC,500156560,500157236,-676,5,0
3115,STATIC,500153744,500154370,-626,5,0
3116,STATIC,500149802,500150378,-576,5,0
3117,STATIC,500146986,500147512,-526,5,0
3118,STATIC,500144170,500144646,-476,5,0
3119,STATIC,500150366,500150792,-426,5,0
3120,STATIC,500154308,500154684,-376,5,0
3121,STATIC,500154308,500154634,-326,5,0
3122,STATIC,500154308,500154584,-276,5,0
3123,STATIC,500152055,500152281,-226,5,0
3124,STATIC,500152055,500152231,-176,5,0
3125,STATIC,500154871,500154997,-126,5,0
3126,STATIC,500145297,500145373,-76,5,0
3127,STATIC,500150928,500150954,-26,5,0
3128,STATIC,500153182,500153158,24,5,0
3129,STATIC,500150928,500150854,74,5,0
3130,STATIC,500150928,500150804,124,5,0
3131,STATIC,500159376,500159202,174,5,0
3132,STATIC,500154308,500154084,224,5,0
3133,STATIC,500153744,500153470,274,5,0
3134,STATIC,500159376,500159052,324,5,0
3135,STATIC,500152618,500152244,374,5,0
3136,STATIC,500158813,500158389,424,5,0
3137,STATIC,500156560,500156086,474,5,0
3138,STATIC,500154871,500154347,524,5,0
3139,STATIC,500151492,500150918,574,5,0
3140,STATIC,500151492,500150868,624,5,0
3141,STATIC,500155997,500155323,674,5,0
3142,STATIC,500163318,500162594,724,5,0
3143,STATIC,500158250,500157476,774,5,0
3144,STATIC,500160502,500159678,824,5,0
3145,STATIC,500158813,500157939,874,5,0
3146,STATIC,500165008,500164084,924,5,0
3147,STATIC,500161066,500160092,974,5,0
3148,STATIC,500154308,500153284,1024,5,0
3149,STATIC,500154871,500153797,1074,5,0
3150,STATIC,500149802,500148678,1124,5,0
3151,STATIC,500154308,500153134,1174,5,0
3152,STATIC,500158813,500157589,1224,5,0
3153,STATIC,500158250,500156976,1274,5,0
3154,STATIC,500153744,500152420,1324,5,0
3155,STATIC,500155997,500154623,1374,5,0
3156,STATIC,500160502,500159078,1424,5,0
3157,STATIC,500160502,500159028,1474,5,0
3158,STATIC,500158250,500156726,1524,5,0
3159,STATIC,500157124,500155550,1574,5,0
3160,STATIC,500158250,500156626,1624,5,0
3161,STATIC,500156560,500154886,1674,5,0
3162,STATIC,500153182,500151458,1724,5,0
3163,STATIC,500155997,500154223,1774,5,0
3164,STATIC,500161066,500159242,1824,5,0
3165,STATIC,500159940,500158066,1874,5,0
3166,STATIC,500159939,500158015,1924,5,0
3167,STATIC,500155434,500153460,1974,5,0
3168,STATIC,500153182,500151158,2024,5,0
3169,STATIC,500157687,500155613,2074,5,0
3170,STATIC,500155434,500153310,2124,5,0
3171,STATIC,500157124,500154950,2174,5,0
3172,STATIC,500157124,500154900,2224,5,0
3173,STATIC,500158813,500156539,2274,5,0
3174,STATIC,500149240,500146916,2324,5,0
3175,STATIC,500151492,500149118,2374,5,0
3176,STATIC,500166697,500164273,2424,5,0
3177,STATIC,500163318,500160844,2474,5,0
3178,STATIC,500164444,500161920,2524,5,0
3179,STATIC,500155434,500152860,2574,5,0
3180,STATIC,500158250,500155626,2624,5,0
3181,STATIC,500152055,500149381,2674,5,0
3182,STATIC,500152055,500149331,2724,5,0
3183,STATIC,500154871,500152097,2774,5,0
3184,STATIC,500161066,500158242,2824,5,0
3185,STATIC,500162192,500159318,2874,5,0
3186,STATIC,500163318,500160394,2924,5,0
3187,STATIC,500160502,500157528,2974,5,0
3188,STATIC,500155997,500152973,3024,5,0
3189,STATIC,500152055,500148981,3074,5,0
3190,STATIC,500153182,500150058,3124,5,0
3191,STATIC,500158250,500155076,3174,5,0
3192,STATIC,500158813,500155589,3224,5,0
3193,STATIC,500158250,500154976,3274,5,0
3194,STATIC,500158250,500154926,3324,5,0
3195,STATIC,500159940,500156566,3374,5,0
3196,STATIC,500163882,500160458,3424,5,0
3197,STATIC,500165571,500162097,3474,5,0
3198,STATIC,500159376,500155852,3524,5,0
3199,STATIC,500155997,500152423,3574,5,0
3200,STATIC,500162192,500158568,3624,5,0
3201,STATIC,500156560,500152886,3674,5,0
3202,STATIC,500149240,500145516,3724,5,0
3203,STATIC,500159940,500156166,3774,5,0
3204,STATIC,500155998,500152174,3824,5,0
3205,STATIC,500162755,500158881,3874,5,0
3206,STATIC,500161629,500157705,3924,5,0
3207,STATIC,500161066,500157092,3974,5,0
3208,STATIC,500159376,500155352,4024,5,0
3209,STATIC,500156560,500152486,4074,5,0
3210,STATIC,500157687,500153563,4124,5,0
3211,STATIC,500161066,500156892,4174,5,0
3212,STATIC,500168950,500164726,4224,5,0
3213,STATIC,500165008,500160734,4274,5,0
3214,STATIC,500165008,500160684,4324,5,0
3215,STATIC,500165008,500160634,4374,5,0
3216,STATIC,500165571,500161147,4424,5,0
3217,STATIC,500165008,500160534,4474,5,0
3218,STATIC,500162756,500158232,4524,5,0
3219,STATIC,500170076,500165502,4574,5,0
3220,STATIC,500170640,500166016,4624,5,0
3221,STATIC,500167824,500163150,4674,5,0
3222,STATIC,500165571,500160847,4724,5,0
3223,STATIC,500162755,500157981,4774,5,0
3224,STATIC,500166698,500161874,4824,5,0
3225,STATIC,500162192,500157318,4874,5,0
3226,STATIC,500161628,500156704,4924,5,0
3227,STATIC,500159940,500154966,4974,5,0
3228,STATIC,500154870,500149846,5024,5,0
3229,STATIC,500158813,500153739,5074,5,0
3230,STATIC,500148676,500143552,5124,5,0
3231,STATIC,500155997,500150823,5174,5,0
3232,STATIC,500158813,500153589,5224,5,0
3233,STATIC,500149239,500143965,5274,5,0
3234,STATIC,500149239,500143915,5324,5,0
3235,STATIC,500150928,500145554,5374,5,0
3236,STATIC,500145860,500140436,5424,5,0
3237,STATIC,500155998,500150524,5474,5,0
3238,STATIC,500161066,500155542,5524,5,0
3239,STATIC,500163882,500158308,5574,5,0
3240,STATIC,500148676,500143052,5624,5,0
3241,STATIC,500146986,500141312,5674,5,0
3242,STATIC,500147550,500141826,5724,5,0
3243,STATIC,500145860,500140086,5774,5,0
3244,STATIC,500155434,500149610,5824,5,0
3245,STATIC,500156560,500150686,5874,5,0
3246,STATIC,500151492,500145568,5924,5,0
3247,STATIC,500149240,500143266,5974,5,0
3248,STATIC,500155997,500149973,6024,5,0
3249,STATIC,500151492,500145418,6074,5,0
3250,STATIC,500152055,500145931,6124,5,0
3251,STATIC,500159376,500153202,6174,5,0
3252,STATIC,500154870,500148646,6224,5,0
3253,STATIC,500159939,500153665,6274,5,0
3254,STATIC,500161066,500154742,6324,5,0
3255,STATIC,500157124,500150750,6374,5,0
3256,STATIC,500163882,500157458,6424,5,0
3257,STATIC,500159939,500153465,6474,5,0
3258,STATIC,500153182,500146658,6524,5,0
3259,STATIC,500162755,500156181,6574,5,0
3260,STATIC,500167824,500161200,6624,5,0
3261,STATIC,500159376,500152702,6674,5,0
3262,STATIC,500163318,500156594,6724,5,0
3263,STATIC,500159376,500152602,6774,5,0
3264,STATIC,500158250,500151426,6824,5,0
3265,STATIC,500159940,500153066,6874,5,0
3266,STATIC,500157686,500150762,6924,5,0
3267,STATIC,500155434,500148460,6974,5,0
3268,STATIC,500160502,500153478,7024,5,0
3269,STATIC,500164444,500157370,7074,5,0
3270,STATIC,500161066,500153942,7124,5,0
3271,STATIC,500160502,500153328,7174,5,0
3272,STATIC,500161628,500154404,7224,5,0
