utc,transaction_id,address,quantity,ok,latency_ms,error
2026-09-12T08:07:28Z,492,0,32,1,67.588,
2026-09-12T08:07:28Z,493,0,32,1,65.128,
2026-09-12T08:07:28Z,494,0,32,1,58.060,
2026-09-12T08:07:28Z,495,0,32,1,65.607,
2026-09-12T08:07:28Z,496,0,32,1,57.185,
2026-09-12T08:07:28Z,497,0,32,1,58.041,
2026-09-12T08:07:29Z,498,0,32,1,58.110,
2026-09-12T08:07:29Z,499,0,32,1,57.043,
2026-09-12T08:07:29Z,500,0,32,1,57.017,
2026-09-12T08:07:29Z,501,32,2,1,12.025,
2026-09-12T08:07:29Z,502,0,32,1,58.231,
2026-09-12T08:07:29Z,503,0,32,1,57.602,
2026-09-12T08:07:29Z,504,0,32,1,56.267,
2026-09-12T08:07:29Z,505,0,32,1,56.678,
2026-09-12T08:07:29Z,506,0,32,1,57.607,
2026-09-12T08:07:30Z,507,0,32,1,65.825,
2026-09-12T08:07:30Z,508,0,32,1,65.679,
2026-09-12T08:07:30Z,509,0,32,1,55.521,
2026-09-12T08:07:30Z,510,0,32,1,55.551,
2026-09-12T08:07:30Z,511,32,2,1,9.568,
2026-09-12T08:07:30Z,512,0,32,1,55.166,
2026-09-12T08:07:31Z,513,0,32,1,806.494,
2026-09-12T08:07:32Z,514,0,32,0,1001.622,timeout
2026-09-12T08:07:32Z,515,0,32,1,56.737,
2026-09-12T08:07:33Z,516,0,32,1,807.652,
2026-09-12T08:07:34Z,517,0,32,0,1000.735,timeout
2026-09-12T08:07:34Z,518,0,32,1,55.051,
2026-09-12T08:07:35Z,519,0,32,1,806.714,
2026-09-12T08:07:36Z,520,0,32,0,1000.329,timeout
2026-09-12T08:07:36Z,521,0,32,1,55.042,
2026-09-12T08:07:37Z,522,0,32,1,806.559,
2026-09-12T08:07:38Z,523,0,32,0,1000.574,timeout
2026-09-12T08:07:38Z,524,0,32,1,54.825,
2026-09-12T08:07:38Z,525,32,2,1,758.121,
