communication_state,crc_valid,exception,failure_stage,function,request_number,response_time_complete_ms,response_time_first_byte_ms,rx_hex,sample_sequence,status_flags,storage_state,timestamp,tx_hex
not mapped,True,,,3,1069,44.13,40.1543,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51baffff51ba9eda,1585,196608,0,1784918638.497133,0103000000204412
not mapped,True,,,3,1070,44.502,40.1192,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5228ffff5228a669,1587,196608,0,1784918638.611203,0103000000204412
not mapped,True,,,3,1071,44.5581,40.1796,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5303ffff5303c231,1588,196608,0,1784918638.724744,0103000000204412
not mapped,True,,,3,1072,44.5525,40.1534,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff512bffff512ba2ab,1589,196608,0,1784918638.8388147,0103000000204412
not mapped,True,,,3,1073,44.0841,39.6014,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e0effff4e0e24e8,1590,196608,0,1784918638.9530654,0103000000204412
not mapped,True,,,3,1074,44.1422,39.5878,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51e9ffff51e95aeb,1591,196608,0,1784918639.0670722,0103000000204412
not mapped,True,,,3,1075,43.9644,39.5721,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5186ffff5186cece,1592,196608,0,1784918639.1802182,0103000000204412
not mapped,True,,,3,1076,44.1381,39.5717,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5191ffff5191fac3,1593,196608,0,1784918639.2930057,0103000000204412
not mapped,True,,,3,1077,44.0511,40.0738,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51f5ffff51f58ae0,1595,196608,0,1784918639.4060826,0103000000204412
not mapped,True,,,3,1078,44.4048,39.9929,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff520fffff520fd274,1596,196608,0,1784918639.5196328,0103000000204412
not mapped,True,,,3,1079,44.5562,40.1648,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51f9ffff51f99ae4,1597,196608,0,1784918639.6337361,0103000000204412
not mapped,True,,,3,1080,44.5595,40.1782,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5579ffff557999de,1598,196608,0,1784918639.746018,0103000000204412
not mapped,True,,,3,1081,44.555,40.1605,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5379ffff53799a18,1599,196608,0,1784918639.8607867,0103000000204412
not mapped,True,,,3,1082,44.5625,40.1812,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff547effff547e6d9d,1600,196608,0,1784918639.9748101,0103000000204412
not mapped,True,,,3,1083,44.1289,39.5749,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56cfffff56cfd171,1602,196608,0,1784918640.0888367,0103000000204412
not mapped,True,,,3,1084,44.1495,40.1517,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff540dffff540d29b3,1603,196608,0,1784918640.2028744,0103000000204412
not mapped,True,,,3,1085,44.5533,40.6035,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51f4ffff51f476e0,1604,196608,0,1784918640.3165567,0103000000204412
not mapped,True,,,3,1086,43.9748,39.5944,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fe2ffff4fe2b4f3,1605,196608,0,1784918640.4310815,0103000000204412
not mapped,True,,,3,1087,44.5445,40.002,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e56ffff4e5604df,1606,196608,0,1784918640.544116,0103000000204412
not mapped,True,,,3,1088,44.5661,40.5826,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff512dffff512daaa9,1607,196608,0,1784918640.6603644,0103000000204412
not mapped,True,,,3,1089,44.9852,40.1735,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff533effff533e6e25,1609,196608,0,1784918640.7744975,0103000000204412
not mapped,True,,,3,1090,44.1302,40.1503,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff528affff528ade09,1610,196608,0,1784918640.8890147,0103000000204412
not mapped,True,,,3,1091,45.1299,40.5808,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5305ffff5305ca33,1611,196608,0,1784918641.0010676,0103000000204412
not mapped,True,,,3,1092,44.5616,39.5824,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff565fffff565f1100,1612,196608,0,1784918641.115623,0103000000204412
not mapped,True,,,3,1093,43.9642,39.5764,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54a4ffff54a4b5d5,1613,196608,0,1784918641.2282844,0103000000204412
not mapped,True,,,3,1094,44.1282,39.5703,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff542dffff542da9ac,1614,196608,0,1784918641.341539,0103000000204412
not mapped,True,,,3,1095,44.0963,40.1106,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56deffff56deed7e,1615,196608,0,1784918641.4550674,0103000000204412
not mapped,True,,,3,1096,44.0955,40.1206,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55b5ffff55b5899b,1617,196608,0,1784918641.5681162,0103000000204412
not mapped,True,,,3,1097,44.545,39.9945,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff57deffff57deed3f,1618,196608,0,1784918641.682319,0103000000204412
not mapped,True,,,3,1098,44.1297,39.577,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a32ffff5a3278e8,1619,196608,0,1784918641.7968526,0103000000204412
not mapped,True,,,3,1099,43.9609,39.565,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59eaffff59ea5862,1620,196608,0,1784918641.911443,0103000000204412
not mapped,True,,,3,1100,44.5631,40.0041,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff566effff566ead10,1621,196608,0,1784918642.0243692,0103000000204412
not mapped,True,,,3,1101,44.1315,39.5741,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54daffff54da1dff,1622,196608,0,1784918642.1378257,0103000000204412
not mapped,True,,,3,1102,44.5533,40.0002,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff543affff543a9da1,1624,196608,0,1784918642.2522821,0103000000204412
not mapped,True,,,3,1103,44.1298,40.1572,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff539bffff539be247,1625,196608,0,1784918642.3658004,0103000000204412
not mapped,True,,,3,1104,44.5603,40.1691,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55cfffff55cfd1b2,1626,196608,0,1784918642.4788232,0103000000204412
not mapped,True,,,3,1105,43.9837,39.5789,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5744ffff57443548,1627,196608,0,1784918642.5918918,0103000000204412
not mapped,True,,,3,1106,44.145,39.5912,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5748ffff5748254c,1628,196608,0,1784918642.7049448,0103000000204412
not mapped,True,,,3,1107,44.1104,39.5552,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5948ffff59482002,1629,196608,0,1784918642.81984,0103000000204412
not mapped,True,,,3,1108,44.1228,39.5621,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5945ffff5945cc06,1631,196608,0,1784918642.9318724,0103000000204412
not mapped,True,,,3,1109,44.5476,39.9928,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5685ffff5685c948,1632,196608,0,1784918643.044411,0103000000204412
not mapped,True,,,3,1110,44.5437,39.9991,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55bcffff55bc959c,1633,196608,0,1784918643.1559916,0103000000204412
not mapped,True,,,3,1111,44.5522,40.5733,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5653ffff56530104,1634,196608,0,1784918643.2685585,0103000000204412
not mapped,True,,,3,1112,44.0238,40.058,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5559ffff555919c1,1635,196608,0,1784918643.3821669,0103000000204412
not mapped,True,,,3,1113,44.4242,39.9775,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55e5ffff55e549ab,1636,196608,0,1784918643.496184,0103000000204412
not mapped,True,,,3,1114,44.5506,39.5779,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54b4ffff54b475da,1637,196608,0,1784918643.6113467,0103000000204412
not mapped,True,,,3,1115,44.1175,39.6021,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52bdffff52bd6a1b,1639,196608,0,1784918643.7258728,0103000000204412
not mapped,True,,,3,1116,44.9335,40.5413,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff534affff534ade09,1640,196608,0,1784918643.8404264,0103000000204412
not mapped,True,,,3,1117,44.5563,40.1578,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff548bffff548b21cf,1641,196608,0,1784918643.9546235,0103000000204412
not mapped,True,,,3,1118,44.1324,39.5728,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5591ffff5591f987,1642,196608,0,1784918644.0686653,0103000000204412
not mapped,True,,,3,1119,44.1343,39.5741,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56ebffff56eba16d,1643,196608,0,1784918644.1818087,0103000000204412
not mapped,True,,,3,1120,43.9716,39.5762,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5789ffff5789d90d,1644,196608,0,1784918644.2934349,0103000000204412
not mapped,True,,,3,1121,43.9831,39.5883,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55d7ffff55d7f1ba,1646,196608,0,1784918644.4074547,0103000000204412
not mapped,True,,,3,1122,44.159,40.1843,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff541dffff541de9bc,1647,196608,0,1784918644.5216732,0103000000204412
not mapped,True,,,3,1123,44.6525,40.008,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff554effff554e2dcc,1648,196608,0,1784918644.6362429,0103000000204412
not mapped,True,,,3,1124,44.5667,40.5946,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff573affff573a9d62,1649,196608,0,1784918644.7502656,0103000000204412
not mapped,True,,,3,1125,44.1334,39.5749,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5742ffff57423d4a,1650,196608,0,1784918644.8628268,0103000000204412
not mapped,True,,,3,1126,44.1241,39.573,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56fdffff56fd6960,1651,196608,0,1784918644.9777362,0103000000204412
not mapped,True,,,3,1127,44.548,40.167,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55d4ffff55d4f5bb,1653,196608,0,1784918645.0907547,0103000000204412
not mapped,True,,,3,1128,44.3988,39.8731,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5539ffff553999e1,1654,196608,0,1784918645.2038991,0103000000204412
not mapped,True,,,3,1129,44.5552,40.1644,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff537bffff537b6219,1655,196608,0,1784918645.3177881,0103000000204412
not mapped,True,,,3,1130,44.5526,40.1574,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5156ffff51560e80,1656,196608,0,1784918645.4308248,0103000000204412
not mapped,True,,,3,1131,44.1281,39.5705,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5220ffff5220466e,1657,196608,0,1784918645.5428817,0103000000204412
not mapped,True,,,3,1132,44.5615,40.5898,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff562bffff562ba12c,1658,196608,0,1784918645.6554124,0103000000204412
not mapped,True,,,3,1133,44.5507,40.1604,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5790ffff57900505,1659,196608,0,1784918645.767644,0103000000204412
not mapped,True,,,3,1134,44.137,39.5788,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5874ffff58747057,1661,196608,0,1784918645.8816729,0103000000204412
not mapped,True,,,3,1135,44.1334,40.1587,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5975ffff59758c16,1662,196608,0,1784918645.9937053,0103000000204412
not mapped,True,,,3,1136,44.0743,40.12,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5935ffff59358c29,1663,196608,0,1784918646.1067314,0103000000204412
not mapped,True,,,3,1137,44.1194,39.5585,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55e3ffff55e341a9,1664,196608,0,1784918646.2198677,0103000000204412
not mapped,True,,,3,1138,44.1224,39.5745,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55e5ffff55e549ab,1665,196608,0,1784918646.331908,0103000000204412
not mapped,True,,,3,1139,44.5516,39.994,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff564affff564add0c,1666,196608,0,1784918646.4452016,0103000000204412
not mapped,True,,,3,1140,43.9769,39.5791,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55bcffff55bc959c,1667,196608,0,1784918646.5592184,0103000000204412
not mapped,True,,,3,1141,44.1903,39.5758,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55b1ffff55b17998,1669,196608,0,1784918646.6724439,0103000000204412
not mapped,True,,,3,1142,44.5452,39.9878,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54cdffff54cd29f2,1670,196608,0,1784918646.7850077,0103000000204412
not mapped,True,,,3,1143,44.5143,40.1223,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5490ffff549005c6,1671,196608,0,1784918646.8980253,0103000000204412
not mapped,True,,,3,1144,44.1338,39.571,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55f7ffff55f771a5,1672,196608,0,1784918647.012392,0103000000204412
not mapped,True,,,3,1145,43.9782,39.8539,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55ebffff55eba1ae,1673,196608,0,1784918647.12401,0103000000204412
not mapped,True,,,3,1146,44.1142,39.5739,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5567ffff5567b1d4,1674,196608,0,1784918647.2366858,0103000000204412
not mapped,True,,,3,1147,44.5521,40.1512,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5761ffff5761b954,1676,196608,0,1784918647.3507261,0103000000204412
not mapped,True,,,3,1148,44.145,40.1673,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56c1ffff56c13974,1677,196608,0,1784918647.4637852,0103000000204412
not mapped,True,,,3,1149,44.9698,40.5726,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff559effff559eed82,1678,196608,0,1784918647.5753508,0103000000204412
not mapped,True,,,3,1150,44.1997,40.1393,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff549cffff549c15c2,1679,196608,0,1784918647.6898942,0103000000204412
not mapped,True,,,3,1151,43.9868,39.8487,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff552fffff552f51ec,1680,196608,0,1784918647.803969,0103000000204412
not mapped,True,,,3,1152,44.981,40.4378,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55ebffff55eba1ae,1681,196608,0,1784918647.9160352,0103000000204412
not mapped,True,,,3,1153,44.4095,39.5807,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5576ffff55768ddb,1682,196608,0,1784918648.0311728,0103000000204412
not mapped,True,,,3,1154,44.5537,39.5955,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5645ffff5645c909,1684,196608,0,1784918648.1442716,0103000000204412
not mapped,True,,,3,1155,44.5597,40.1585,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5663ffff56634114,1685,196608,0,1784918648.25789,0103000000204412
not mapped,True,,,3,1156,44.5381,39.9938,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff573affff573a9d62,1686,196608,0,1784918648.371493,0103000000204412
not mapped,True,,,3,1157,43.9763,39.5778,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5851ffff5851fc4b,1687,196608,0,1784918648.4861012,0103000000204412
not mapped,True,,,3,1158,44.1535,39.5993,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff572fffff572f516e,1688,196608,0,1784918648.5987248,0103000000204412
not mapped,True,,,3,1159,44.5937,40.0205,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56f2ffff56f27d65,1689,196608,0,1784918648.7138834,0103000000204412
not mapped,True,,,3,1160,44.5576,40.0124,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff576fffff576f5151,1691,196608,0,1784918648.8302188,0103000000204412
not mapped,True,,,3,1161,44.4627,40.0729,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5665ffff56654916,1692,196608,0,1784918648.944734,0103000000204412
not mapped,True,,,3,1162,44.385,40.0021,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff552dffff552da9ed,1693,196608,0,1784918649.0587704,0103000000204412
not mapped,True,,,3,1163,44.144,39.5943,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55a7ffff55a7b195,1694,196608,0,1784918649.1724143,0103000000204412
not mapped,True,,,3,1164,44.1435,39.5937,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5779ffff5779995c,1695,196608,0,1784918649.2865493,0103000000204412
not mapped,True,,,3,1165,43.9625,39.5903,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5847ffff58473446,1696,196608,0,1784918649.402067,0103000000204412
not mapped,True,,,3,1166,44.5549,39.5881,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff583dffff583d6c6f,1698,196608,0,1784918649.517114,0103000000204412
not mapped,True,,,3,1167,44.4021,40.0352,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53fdffff53fd6a65,1699,196608,0,1784918649.6311522,0103000000204412
not mapped,True,,,3,1168,44.5553,40.1831,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5266ffff52664e53,1700,196608,0,1784918649.742672,0103000000204412
not mapped,True,,,3,1169,44.0951,39.5359,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5442ffff54423d89,1701,196608,0,1784918649.8547022,0103000000204412
not mapped,True,,,3,1170,44.1278,39.5696,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff541dffff541de9bc,1702,196608,0,1784918649.9685242,0103000000204412
not mapped,True,,,3,1171,44.5496,39.5725,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53eaffff53ea5e68,1703,196608,0,1784918650.0830433,0103000000204412
not mapped,True,,,3,1172,44.52,39.9643,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5453ffff54530186,1704,196608,0,1784918650.1963942,0103000000204412
not mapped,True,,,3,1173,44.556,39.9971,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5854ffff5854f048,1706,196608,0,1784918650.3101263,0103000000204412
not mapped,True,,,3,1174,44.4046,40.0046,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5827ffff5827b466,1707,196608,0,1784918650.42317,0103000000204412
not mapped,True,,,3,1175,44.1393,40.1639,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58a1ffff58a1bc1a,1708,196608,0,1784918650.534716,0103000000204412
not mapped,True,,,3,1176,44.5517,39.5794,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5791ffff5791f905,1709,196608,0,1784918650.648923,0103000000204412
not mapped,True,,,3,1177,44.5197,39.9765,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58faffff58fa982c,1710,196608,0,1784918650.7634504,0103000000204412
not mapped,True,,,3,1178,44.1351,39.572,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5789ffff5789d90d,1711,196608,0,1784918650.8774855,0103000000204412
not mapped,True,,,3,1179,44.0798,39.5351,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5678ffff5678651d,1713,196608,0,1784918650.9918196,0103000000204412
not mapped,True,,,3,1180,44.1333,40.155,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff565affff565a1d03,1714,196608,0,1784918651.1053421,0103000000204412
not mapped,True,,,3,1181,44.5629,40.0084,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5622ffff5622bd2b,1715,196608,0,1784918651.2183871,0103000000204412
not mapped,True,,,3,1182,44.1224,39.5683,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff540cffff540cd5b3,1716,196608,0,1784918651.3334174,0103000000204412
not mapped,True,,,3,1183,44.1288,39.5732,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56ecffff56ec556f,1717,196608,0,1784918651.4465625,0103000000204412
not mapped,True,,,3,1184,43.9721,39.5844,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59f3ffff59f3846a,1718,196608,0,1784918651.559111,0103000000204412
not mapped,True,,,3,1185,44.128,39.5755,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59ffffff59ff946e,1720,196608,0,1784918651.6726434,0103000000204412
not mapped,True,,,3,1186,44.5421,39.993,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58fdffff58fd6c2e,1721,196608,0,1784918651.7851756,0103000000204412
not mapped,True,,,3,1187,44.5575,39.9956,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55c7ffff55c731b5,1722,196608,0,1784918651.8981936,0103000000204412
not mapped,True,,,3,1188,44.5593,40.0108,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5582ffff55823d89,1723,196608,0,1784918652.012347,0103000000204412
not mapped,True,,,3,1189,44.1386,39.5788,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5885ffff5885cc06,1724,196608,0,1784918652.1264315,0103000000204412
not mapped,True,,,3,1190,44.5602,40.1528,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff570effff570e2d71,1725,196608,0,1784918652.2414248,0103000000204412
not mapped,True,,,3,1191,44.5759,39.6075,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff579cffff579c1501,1726,196608,0,1784918652.355916,0103000000204412
not mapped,True,,,3,1192,44.3904,39.9883,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5703ffff5703c175,1728,196608,0,1784918652.47094,0103000000204412
not mapped,True,,,3,1193,44.5596,40.0315,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5627ffff5627b128,1729,196608,0,1784918652.5839186,0103000000204412
not mapped,True,,,3,1194,44.5543,39.5795,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a67ffff5a67b4db,1730,196608,0,1784918652.700958,0103000000204412
not mapped,True,,,3,1195,44.4059,40.0093,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5788ffff5788250d,1731,196608,0,1784918652.8148694,0103000000204412
not mapped,True,,,3,1196,43.9927,39.6032,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54c4ffff54c435f5,1732,196608,0,1784918652.9308937,0103000000204412
not mapped,True,,,3,1197,44.1288,39.5764,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5808ffff5808207c,1733,196608,0,1784918653.0443785,0103000000204412
not mapped,True,,,3,1198,44.512,40.1154,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5841ffff58413c44,1735,196608,0,1784918653.1578138,0103000000204412
not mapped,True,,,3,1199,44.5596,40.161,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5573ffff557381d8,1736,196608,0,1784918653.271399,0103000000204412
not mapped,True,,,3,1200,44.5496,39.9991,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5467ffff5467b195,1737,196608,0,1784918653.3849614,0103000000204412
not mapped,True,,,3,1201,44.5509,39.5741,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5221ffff5221ba6e,1738,196608,0,1784918653.5009794,0103000000204412
not mapped,True,,,3,1202,45.1302,40.1587,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52e1ffff52e1ba2f,1739,196608,0,1784918653.6155505,0103000000204412
not mapped,True,,,3,1203,44.4851,40.0749,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53ebffff53eba268,1740,196608,0,1784918653.7296958,0103000000204412
not mapped,True,,,3,1204,44.142,39.5841,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5338ffff53386627,1742,196608,0,1784918653.842717,0103000000204412
not mapped,True,,,3,1205,44.1072,40.1136,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52daffff52da1e39,1743,196608,0,1784918653.9537563,0103000000204412
