host_time_iso,host_monotonic_s,elapsed_s,test_id,mode,load_g,sample_sequence,device_timestamp_ms,raw_count,filtered_raw_count,adc_state,fifo_count,overrun_count,lost_samples,config_register,word_order,excluded,counts_per_g,sensor_capacity_g,sensor_sensitivity_mv_v,excitation_v,notes
2026-08-05T13:54:39.778789+08:00,1288898.609000000,360.141000,E_sensor_500g,channel_a,500.0,28196,2768331,-485963,-485963,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:39.879454+08:00,1288898.718000000,360.250000,E_sensor_500g,channel_a,500.0,28197,2768430,-485945,-485945,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:39.977675+08:00,1288898.812000000,360.344000,E_sensor_500g,channel_a,500.0,28198,2768529,-485946,-485946,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.074920+08:00,1288898.906000000,360.438000,E_sensor_500g,channel_a,500.0,28199,2768628,-485953,-485953,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.171740+08:00,1288899.000000000,360.532000,E_sensor_500g,channel_a,500.0,28200,2768724,-485939,-485939,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.268760+08:00,1288899.109000000,360.641000,E_sensor_500g,channel_a,500.0,28201,2768821,-485957,-485957,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.366661+08:00,1288899.203000000,360.735000,E_sensor_500g,channel_a,500.0,28202,2768919,-485971,-485971,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.465142+08:00,1288899.296000000,360.828000,E_sensor_500g,channel_a,500.0,28203,2769016,-485926,-485926,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.563712+08:00,1288899.406000000,360.938000,E_sensor_500g,channel_a,500.0,28204,2769116,-485949,-485949,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.661763+08:00,1288899.500000000,361.032000,E_sensor_500g,channel_a,500.0,28205,2769213,-485939,-485939,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.760296+08:00,1288899.593000000,361.125000,E_sensor_500g,channel_a,500.0,28206,2769312,-485935,-485935,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.858102+08:00,1288899.687000000,361.219000,E_sensor_500g,channel_a,500.0,28207,2769409,-485968,-485968,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:40.956660+08:00,1288899.796000000,361.328000,E_sensor_500g,channel_a,500.0,28208,2769508,-485965,-485965,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.054207+08:00,1288899.890000000,361.422000,E_sensor_500g,channel_a,500.0,28209,2769606,-485939,-485939,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.152429+08:00,1288899.984000000,361.516000,E_sensor_500g,channel_a,500.0,28210,2769704,-485959,-485959,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.250449+08:00,1288900.078000000,361.610000,E_sensor_500g,channel_a,500.0,28211,2769803,-485953,-485953,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.349128+08:00,1288900.187000000,361.719000,E_sensor_500g,channel_a,500.0,28212,2769900,-485942,-485942,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.447699+08:00,1288900.281000000,361.813000,E_sensor_500g,channel_a,500.0,28213,2769999,-485947,-485947,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.546220+08:00,1288900.375000000,361.907000,E_sensor_500g,channel_a,500.0,28214,2770098,-485929,-485929,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.646925+08:00,1288900.484000000,362.016000,E_sensor_500g,channel_a,500.0,28215,2770199,-485921,-485921,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.744486+08:00,1288900.578000000,362.110000,E_sensor_500g,channel_a,500.0,28216,2770296,-485946,-485946,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.842610+08:00,1288900.671000000,362.203000,E_sensor_500g,channel_a,500.0,28217,2770394,-485950,-485950,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:41.940184+08:00,1288900.781000000,362.313000,E_sensor_500g,channel_a,500.0,28218,2770492,-485933,-485933,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.039706+08:00,1288900.875000000,362.407000,E_sensor_500g,channel_a,500.0,28219,2770590,-485958,-485958,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.137759+08:00,1288900.968000000,362.500000,E_sensor_500g,channel_a,500.0,28220,2770689,-485946,-485946,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.234277+08:00,1288901.062000000,362.594000,E_sensor_500g,channel_a,500.0,28221,2770787,-485953,-485953,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.332930+08:00,1288901.171000000,362.703000,E_sensor_500g,channel_a,500.0,28222,2770885,-485930,-485930,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.430952+08:00,1288901.265000000,362.797000,E_sensor_500g,channel_a,500.0,28223,2770982,-485926,-485926,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.529936+08:00,1288901.359000000,362.891000,E_sensor_500g,channel_a,500.0,28224,2771080,-485955,-485955,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.627528+08:00,1288901.468000000,363.000000,E_sensor_500g,channel_a,500.0,28225,2771179,-485959,-485959,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.724547+08:00,1288901.562000000,363.094000,E_sensor_500g,channel_a,500.0,28226,2771277,-485965,-485965,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.821257+08:00,1288901.656000000,363.188000,E_sensor_500g,channel_a,500.0,28227,2771374,-485933,-485933,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:42.919865+08:00,1288901.750000000,363.282000,E_sensor_500g,channel_a,500.0,28228,2771471,-485925,-485925,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.017722+08:00,1288901.859000000,363.391000,E_sensor_500g,channel_a,500.0,28229,2771569,-485909,-485909,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.114313+08:00,1288901.953000000,363.485000,E_sensor_500g,channel_a,500.0,28230,2771667,-485932,-485932,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.211337+08:00,1288902.046000000,363.578000,E_sensor_500g,channel_a,500.0,28231,2771763,-485936,-485936,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.308946+08:00,1288902.140000000,363.672000,E_sensor_500g,channel_a,500.0,28232,2771861,-485946,-485946,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.405964+08:00,1288902.234000000,363.766000,E_sensor_500g,channel_a,500.0,28233,2771958,-485965,-485965,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.503995+08:00,1288902.343000000,363.875000,E_sensor_500g,channel_a,500.0,28234,2772055,-485945,-485945,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.600835+08:00,1288902.437000000,363.969000,E_sensor_500g,channel_a,500.0,28235,2772153,-485924,-485924,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.700054+08:00,1288902.531000000,364.063000,E_sensor_500g,channel_a,500.0,28236,2772250,-485944,-485944,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.802134+08:00,1288902.640000000,364.172000,E_sensor_500g,channel_a,500.0,28237,2772354,-485950,-485950,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.899168+08:00,1288902.734000000,364.266000,E_sensor_500g,channel_a,500.0,28238,2772451,-485923,-485923,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:43.998443+08:00,1288902.828000000,364.360000,E_sensor_500g,channel_a,500.0,28239,2772549,-485941,-485941,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.096474+08:00,1288902.937000000,364.469000,E_sensor_500g,channel_a,500.0,28240,2772648,-485963,-485963,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.194516+08:00,1288903.031000000,364.563000,E_sensor_500g,channel_a,500.0,28241,2772746,-485961,-485961,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.294536+08:00,1288903.125000000,364.657000,E_sensor_500g,channel_a,500.0,28242,2772845,-485950,-485950,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.391659+08:00,1288903.234000000,364.766000,E_sensor_500g,channel_a,500.0,28243,2772944,-485949,-485949,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.489288+08:00,1288903.328000000,364.860000,E_sensor_500g,channel_a,500.0,28244,2773041,-485966,-485966,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.586425+08:00,1288903.421000000,364.953000,E_sensor_500g,channel_a,500.0,28245,2773138,-485963,-485963,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.684564+08:00,1288903.515000000,365.047000,E_sensor_500g,channel_a,500.0,28246,2773237,-485931,-485931,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.782307+08:00,1288903.625000000,365.157000,E_sensor_500g,channel_a,500.0,28247,2773334,-485928,-485928,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.883405+08:00,1288903.718000000,365.250000,E_sensor_500g,channel_a,500.0,28248,2773436,-485946,-485946,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:44.982955+08:00,1288903.812000000,365.344000,E_sensor_500g,channel_a,500.0,28249,2773534,-485968,-485968,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.081568+08:00,1288903.921000000,365.453000,E_sensor_500g,channel_a,500.0,28250,2773633,-485972,-485972,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.180620+08:00,1288904.015000000,365.547000,E_sensor_500g,channel_a,500.0,28251,2773731,-485932,-485932,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.279675+08:00,1288904.109000000,365.641000,E_sensor_500g,channel_a,500.0,28252,2773831,-485936,-485936,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.379439+08:00,1288904.218000000,365.750000,E_sensor_500g,channel_a,500.0,28253,2773931,-485945,-485945,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.479517+08:00,1288904.312000000,365.844000,E_sensor_500g,channel_a,500.0,28254,2774030,-485948,-485948,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.579057+08:00,1288904.421000000,365.953000,E_sensor_500g,channel_a,500.0,28255,2774130,-485957,-485957,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.677276+08:00,1288904.515000000,366.047000,E_sensor_500g,channel_a,500.0,28256,2774229,-485941,-485941,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.775320+08:00,1288904.609000000,366.141000,E_sensor_500g,channel_a,500.0,28257,2774327,-485934,-485934,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.872348+08:00,1288904.703000000,366.235000,E_sensor_500g,channel_a,500.0,28258,2774425,-485941,-485941,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:45.971295+08:00,1288904.812000000,366.344000,E_sensor_500g,channel_a,500.0,28259,2774524,-485939,-485939,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.068232+08:00,1288904.906000000,366.438000,E_sensor_500g,channel_a,500.0,28260,2774621,-485930,-485930,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.165923+08:00,1288905.000000000,366.532000,E_sensor_500g,channel_a,500.0,28261,2774718,-485948,-485948,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.263941+08:00,1288905.093000000,366.625000,E_sensor_500g,channel_a,500.0,28262,2774816,-485937,-485937,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.361230+08:00,1288905.203000000,366.735000,E_sensor_500g,channel_a,500.0,28263,2774914,-485910,-485910,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.458971+08:00,1288905.296000000,366.828000,E_sensor_500g,channel_a,500.0,28264,2775011,-485925,-485925,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.557493+08:00,1288905.390000000,366.922000,E_sensor_500g,channel_a,500.0,28265,2775109,-485926,-485926,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.656073+08:00,1288905.484000000,367.016000,E_sensor_500g,channel_a,500.0,28266,2775208,-485939,-485939,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.753410+08:00,1288905.593000000,367.125000,E_sensor_500g,channel_a,500.0,28267,2775306,-485935,-485935,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.852038+08:00,1288905.687000000,367.219000,E_sensor_500g,channel_a,500.0,28268,2775404,-485955,-485955,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:46.949635+08:00,1288905.781000000,367.313000,E_sensor_500g,channel_a,500.0,28269,2775502,-485941,-485941,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:47.052156+08:00,1288905.890000000,367.422000,E_sensor_500g,channel_a,500.0,28270,2775605,-485941,-485941,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:47.151520+08:00,1288905.984000000,367.516000,E_sensor_500g,channel_a,500.0,28271,2775702,-485951,-485951,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:47.249540+08:00,1288906.078000000,367.610000,E_sensor_500g,channel_a,500.0,28272,2775802,-485950,-485950,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:47.347507+08:00,1288906.187000000,367.719000,E_sensor_500g,channel_a,500.0,28273,2775899,-485946,-485946,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:54:47.445528+08:00,1288906.281000000,367.813000,E_sensor_500g,channel_a,500.0,28274,2775997,-485958,-485958,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
