host_time_iso,host_monotonic_s,elapsed_s,test_id,mode,load_g,sample_sequence,device_timestamp_ms,raw_count,filtered_raw_count,adc_state,fifo_count,overrun_count,lost_samples,config_register,word_order,excluded,counts_per_g,sensor_capacity_g,sensor_sensitivity_mv_v,excitation_v,notes
2026-08-05T14:28:22.129357+08:00,1290920.968000000,160.890000,F_sensor_zero_after_500g,channel_a,0.0,48801,4790796,-43346,-43346,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:22.228916+08:00,1290921.062000000,160.984000,F_sensor_zero_after_500g,channel_a,0.0,48802,4790894,-43354,-43354,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:22.326103+08:00,1290921.156000000,161.078000,F_sensor_zero_after_500g,channel_a,0.0,48803,4790994,-43362,-43362,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:22.422659+08:00,1290921.265000000,161.187000,F_sensor_zero_after_500g,channel_a,0.0,48804,4791090,-43362,-43362,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:22.520217+08:00,1290921.359000000,161.281000,F_sensor_zero_after_500g,channel_a,0.0,48805,4791188,-43358,-43358,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:22.618257+08:00,1290921.453000000,161.375000,F_sensor_zero_after_500g,channel_a,0.0,48806,4791286,-43358,-43358,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:22.716345+08:00,1290921.546000000,161.468000,F_sensor_zero_after_500g,channel_a,0.0,48807,4791383,-43345,-43345,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:22.813952+08:00,1290921.656000000,161.578000,F_sensor_zero_after_500g,channel_a,0.0,48808,4791481,-43339,-43339,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:22.912021+08:00,1290921.750000000,161.672000,F_sensor_zero_after_500g,channel_a,0.0,48809,4791579,-43360,-43360,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.008067+08:00,1290921.843000000,161.765000,F_sensor_zero_after_500g,channel_a,0.0,48810,4791676,-43362,-43362,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.105163+08:00,1290921.937000000,161.859000,F_sensor_zero_after_500g,channel_a,0.0,48811,4791773,-43366,-43366,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.203520+08:00,1290922.031000000,161.953000,F_sensor_zero_after_500g,channel_a,0.0,48812,4791871,-43360,-43360,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.301602+08:00,1290922.140000000,162.062000,F_sensor_zero_after_500g,channel_a,0.0,48813,4791968,-43379,-43379,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.399250+08:00,1290922.234000000,162.156000,F_sensor_zero_after_500g,channel_a,0.0,48814,4792066,-43339,-43339,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.496771+08:00,1290922.328000000,162.250000,F_sensor_zero_after_500g,channel_a,0.0,48815,4792164,-43330,-43330,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.594296+08:00,1290922.421000000,162.343000,F_sensor_zero_after_500g,channel_a,0.0,48816,4792261,-43353,-43353,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.695435+08:00,1290922.531000000,162.453000,F_sensor_zero_after_500g,channel_a,0.0,48817,4792363,-43361,-43361,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.794695+08:00,1290922.625000000,162.547000,F_sensor_zero_after_500g,channel_a,0.0,48818,4792460,-43351,-43351,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.894214+08:00,1290922.734000000,162.656000,F_sensor_zero_after_500g,channel_a,0.0,48819,4792560,-43346,-43346,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:23.991298+08:00,1290922.828000000,162.750000,F_sensor_zero_after_500g,channel_a,0.0,48820,4792659,-43380,-43380,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.088892+08:00,1290922.921000000,162.843000,F_sensor_zero_after_500g,channel_a,0.0,48821,4792756,-43369,-43369,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.186911+08:00,1290923.015000000,162.937000,F_sensor_zero_after_500g,channel_a,0.0,48822,4792853,-43351,-43351,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.284468+08:00,1290923.125000000,163.047000,F_sensor_zero_after_500g,channel_a,0.0,48823,4792951,-43334,-43334,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.382082+08:00,1290923.218000000,163.140000,F_sensor_zero_after_500g,channel_a,0.0,48824,4793049,-43351,-43351,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.478641+08:00,1290923.312000000,163.234000,F_sensor_zero_after_500g,channel_a,0.0,48825,4793146,-43346,-43346,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.577195+08:00,1290923.406000000,163.328000,F_sensor_zero_after_500g,channel_a,0.0,48826,4793244,-43356,-43356,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.675767+08:00,1290923.515000000,163.437000,F_sensor_zero_after_500g,channel_a,0.0,48827,4793342,-43362,-43362,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.777062+08:00,1290923.609000000,163.531000,F_sensor_zero_after_500g,channel_a,0.0,48828,4793444,-43368,-43368,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.873923+08:00,1290923.703000000,163.625000,F_sensor_zero_after_500g,channel_a,0.0,48829,4793542,-43398,-43398,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:24.970966+08:00,1290923.812000000,163.734000,F_sensor_zero_after_500g,channel_a,0.0,48830,4793638,-43367,-43367,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.069060+08:00,1290923.906000000,163.828000,F_sensor_zero_after_500g,channel_a,0.0,48831,4793736,-43368,-43368,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.166079+08:00,1290924.000000000,163.922000,F_sensor_zero_after_500g,channel_a,0.0,48832,4793833,-43366,-43366,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.263100+08:00,1290924.093000000,164.015000,F_sensor_zero_after_500g,channel_a,0.0,48833,4793930,-43362,-43362,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.361028+08:00,1290924.203000000,164.125000,F_sensor_zero_after_500g,channel_a,0.0,48834,4794028,-43369,-43369,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.459050+08:00,1290924.296000000,164.218000,F_sensor_zero_after_500g,channel_a,0.0,48835,4794125,-43341,-43341,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.556117+08:00,1290924.390000000,164.312000,F_sensor_zero_after_500g,channel_a,0.0,48836,4794223,-43364,-43364,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.652682+08:00,1290924.484000000,164.406000,F_sensor_zero_after_500g,channel_a,0.0,48837,4794320,-43360,-43360,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.750227+08:00,1290924.578000000,164.500000,F_sensor_zero_after_500g,channel_a,0.0,48838,4794417,-43396,-43396,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.853223+08:00,1290924.687000000,164.609000,F_sensor_zero_after_500g,channel_a,0.0,48839,4794519,-43380,-43380,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:25.950756+08:00,1290924.781000000,164.703000,F_sensor_zero_after_500g,channel_a,0.0,48840,4794618,-43357,-43357,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.048296+08:00,1290924.890000000,164.812000,F_sensor_zero_after_500g,channel_a,0.0,48841,4794715,-43372,-43372,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.146024+08:00,1290924.984000000,164.906000,F_sensor_zero_after_500g,channel_a,0.0,48842,4794813,-43366,-43366,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.243542+08:00,1290925.078000000,165.000000,F_sensor_zero_after_500g,channel_a,0.0,48843,4794910,-43365,-43365,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.340567+08:00,1290925.171000000,165.093000,F_sensor_zero_after_500g,channel_a,0.0,48844,4795008,-43368,-43368,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.437142+08:00,1290925.265000000,165.187000,F_sensor_zero_after_500g,channel_a,0.0,48845,4795105,-43366,-43366,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.535165+08:00,1290925.375000000,165.297000,F_sensor_zero_after_500g,channel_a,0.0,48846,4795202,-43331,-43331,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.634727+08:00,1290925.468000000,165.390000,F_sensor_zero_after_500g,channel_a,0.0,48847,4795301,-43342,-43342,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.732835+08:00,1290925.562000000,165.484000,F_sensor_zero_after_500g,channel_a,0.0,48848,4795399,-43353,-43353,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.832452+08:00,1290925.671000000,165.593000,F_sensor_zero_after_500g,channel_a,0.0,48849,4795497,-43329,-43329,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:26.929987+08:00,1290925.765000000,165.687000,F_sensor_zero_after_500g,channel_a,0.0,48850,4795598,-43328,-43328,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.026771+08:00,1290925.859000000,165.781000,F_sensor_zero_after_500g,channel_a,0.0,48851,4795694,-43364,-43364,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.125302+08:00,1290925.953000000,165.875000,F_sensor_zero_after_500g,channel_a,0.0,48852,4795791,-43376,-43376,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.223898+08:00,1290926.062000000,165.984000,F_sensor_zero_after_500g,channel_a,0.0,48853,4795890,-43361,-43361,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.321527+08:00,1290926.156000000,166.078000,F_sensor_zero_after_500g,channel_a,0.0,48854,4795988,-43369,-43369,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.419374+08:00,1290926.250000000,166.172000,F_sensor_zero_after_500g,channel_a,0.0,48855,4796086,-43355,-43355,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.516796+08:00,1290926.359000000,166.281000,F_sensor_zero_after_500g,channel_a,0.0,48856,4796184,-43370,-43370,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.614405+08:00,1290926.453000000,166.375000,F_sensor_zero_after_500g,channel_a,0.0,48857,4796282,-43371,-43371,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.714619+08:00,1290926.546000000,166.468000,F_sensor_zero_after_500g,channel_a,0.0,48858,4796380,-43360,-43360,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.814218+08:00,1290926.656000000,166.578000,F_sensor_zero_after_500g,channel_a,0.0,48859,4796479,-43353,-43353,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:27.914249+08:00,1290926.750000000,166.672000,F_sensor_zero_after_500g,channel_a,0.0,48860,4796580,-43365,-43365,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.014330+08:00,1290926.843000000,166.765000,F_sensor_zero_after_500g,channel_a,0.0,48861,4796680,-43361,-43361,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.112345+08:00,1290926.953000000,166.875000,F_sensor_zero_after_500g,channel_a,0.0,48862,4796780,-43366,-43366,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.209887+08:00,1290927.046000000,166.968000,F_sensor_zero_after_500g,channel_a,0.0,48863,4796877,-43340,-43340,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.308058+08:00,1290927.140000000,167.062000,F_sensor_zero_after_500g,channel_a,0.0,48864,4796974,-43349,-43349,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.405083+08:00,1290927.234000000,167.156000,F_sensor_zero_after_500g,channel_a,0.0,48865,4797072,-43338,-43338,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.503296+08:00,1290927.343000000,167.265000,F_sensor_zero_after_500g,channel_a,0.0,48866,4797171,-43340,-43340,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.601319+08:00,1290927.437000000,167.359000,F_sensor_zero_after_500g,channel_a,0.0,48867,4797268,-43328,-43328,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.699442+08:00,1290927.531000000,167.453000,F_sensor_zero_after_500g,channel_a,0.0,48868,4797367,-43362,-43362,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.797566+08:00,1290927.640000000,167.562000,F_sensor_zero_after_500g,channel_a,0.0,48869,4797465,-43357,-43357,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.894084+08:00,1290927.734000000,167.656000,F_sensor_zero_after_500g,channel_a,0.0,48870,4797562,-43335,-43335,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:28.994695+08:00,1290927.828000000,167.750000,F_sensor_zero_after_500g,channel_a,0.0,48871,4797660,-43355,-43355,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.095215+08:00,1290927.937000000,167.859000,F_sensor_zero_after_500g,channel_a,0.0,48872,4797761,-43373,-43373,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.193233+08:00,1290928.031000000,167.953000,F_sensor_zero_after_500g,channel_a,0.0,48873,4797860,-43364,-43364,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.291252+08:00,1290928.125000000,168.047000,F_sensor_zero_after_500g,channel_a,0.0,48874,4797958,-43341,-43341,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.388694+08:00,1290928.218000000,168.140000,F_sensor_zero_after_500g,channel_a,0.0,48875,4798056,-43382,-43382,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.487210+08:00,1290928.328000000,168.250000,F_sensor_zero_after_500g,channel_a,0.0,48876,4798154,-43393,-43393,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.583426+08:00,1290928.421000000,168.343000,F_sensor_zero_after_500g,channel_a,0.0,48877,4798252,-43375,-43375,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.680955+08:00,1290928.515000000,168.437000,F_sensor_zero_after_500g,channel_a,0.0,48878,4798348,-43370,-43370,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.777977+08:00,1290928.609000000,168.531000,F_sensor_zero_after_500g,channel_a,0.0,48879,4798446,-43347,-43347,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.875252+08:00,1290928.703000000,168.625000,F_sensor_zero_after_500g,channel_a,0.0,48880,4798543,-43345,-43345,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:29.972501+08:00,1290928.812000000,168.734000,F_sensor_zero_after_500g,channel_a,0.0,48881,4798640,-43355,-43355,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:30.070554+08:00,1290928.906000000,168.828000,F_sensor_zero_after_500g,channel_a,0.0,48882,4798737,-43353,-43353,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
2026-08-05T14:28:30.173218+08:00,1290929.015000000,168.937000,F_sensor_zero_after_500g,channel_a,0.0,48883,4798840,-43340,-43340,4,0,0,0,12,high,false,,,,3.3,Real sensor unloaded after nominal 500 g test; first 60 s excluded for unloading recovery; setup otherwise unchanged; sensor and environment details not recorded; display refresh on; normal Modbus polling
