utc,transaction_id,address,quantity,ok,recovered,latency_ms,error
2026-09-12T09:17:13Z,10897,0,16,1,0,31.640,
2026-09-12T09:17:13Z,10898,0,16,1,0,31.517,
2026-09-12T09:17:13Z,10899,0,16,1,0,30.626,
2026-09-12T09:17:13Z,10900,0,16,1,0,30.544,
2026-09-12T09:17:14Z,10901,32,2,1,0,8.504,
2026-09-12T09:17:14Z,10902,0,16,1,0,31.132,
2026-09-12T09:17:14Z,10903,0,16,1,0,30.551,
2026-09-12T09:17:14Z,10904,0,16,1,0,30.562,
2026-09-12T09:17:14Z,10905,0,16,1,0,30.779,
2026-09-12T09:17:14Z,10906,0,16,1,0,30.589,
2026-09-12T09:17:14Z,10907,0,16,1,0,30.545,
2026-09-12T09:17:14Z,10908,0,16,1,0,31.075,
2026-09-12T09:17:14Z,10909,0,16,1,0,31.940,
2026-09-12T09:17:14Z,10910,0,16,1,0,31.516,
2026-09-12T09:17:15Z,10911,32,2,1,0,7.507,
2026-09-12T09:17:15Z,10912,0,16,1,0,32.284,
2026-09-12T09:17:15Z,10913,0,16,1,0,31.833,
2026-09-12T09:17:15Z,10914,0,16,1,0,30.479,
2026-09-12T09:17:15Z,10915,0,16,1,0,32.247,
2026-09-12T09:17:15Z,10916,0,16,1,0,32.036,
2026-09-12T09:17:15Z,10917,0,16,1,0,31.044,
2026-09-12T09:17:15Z,10918,0,16,1,0,30.755,
2026-09-12T09:17:15Z,10919,0,16,1,0,30.591,
2026-09-12T09:17:15Z,10920,0,16,1,0,31.045,
2026-09-12T09:17:16Z,10921,32,2,1,0,9.023,
2026-09-12T09:17:16Z,10922,0,16,1,0,31.075,
2026-09-12T09:17:16Z,10923,0,16,1,0,30.532,
2026-09-12T09:17:16Z,10924,0,16,1,0,29.642,
2026-09-12T09:17:16Z,10925,0,16,1,0,30.077,
2026-09-12T09:17:16Z,10926,0,16,1,0,29.043,
2026-09-12T09:17:16Z,10927,0,16,1,0,29.564,
2026-09-12T09:17:16Z,10928,0,16,1,0,30.516,
2026-09-12T09:17:16Z,10929,0,16,1,0,29.553,
2026-09-12T09:17:16Z,10930,0,16,1,0,30.561,
2026-09-12T09:17:17Z,10931,32,2,1,0,7.659,
2026-09-12T09:17:17Z,10932,0,16,1,0,29.905,
2026-09-12T09:17:17Z,10933,0,16,1,0,30.048,
2026-09-12T09:17:17Z,10934,0,16,1,0,30.561,
2026-09-12T09:17:17Z,10935,0,16,1,0,29.689,
2026-09-12T09:17:17Z,10936,0,16,1,0,30.548,
2026-09-12T09:17:17Z,10937,0,16,1,0,31.529,
2026-09-12T09:17:17Z,10938,0,16,1,0,30.236,
2026-09-12T09:17:17Z,10939,0,16,1,0,29.463,
2026-09-12T09:17:17Z,10940,0,16,1,0,30.266,
2026-09-12T09:17:18Z,10941,32,2,1,0,8.501,
2026-09-12T09:17:18Z,10942,0,16,1,0,30.084,
2026-09-12T09:17:18Z,10943,0,16,1,0,29.837,
2026-09-12T09:17:18Z,10944,0,16,1,0,29.032,
2026-09-12T09:17:18Z,10945,0,16,1,0,29.236,
2026-09-12T09:17:18Z,10946,0,16,1,0,28.548,
2026-09-12T09:17:18Z,10947,0,16,1,0,28.630,
2026-09-12T09:17:18Z,10948,0,16,1,0,30.048,
2026-09-12T09:17:18Z,10949,0,16,1,0,30.028,
2026-09-12T09:17:18Z,10950,0,16,1,0,30.150,
2026-09-12T09:17:19Z,10951,32,2,1,0,7.500,
2026-09-12T09:17:19Z,10952,0,16,1,0,29.059,
2026-09-12T09:17:19Z,10953,0,16,1,0,28.669,
2026-09-12T09:17:19Z,10954,0,16,1,0,33.530,
2026-09-12T09:17:19Z,10955,0,16,1,0,29.523,
2026-09-12T09:17:19Z,10956,0,16,1,0,29.618,
2026-09-12T09:17:19Z,10957,0,16,1,0,29.102,
2026-09-12T09:17:19Z,10958,0,16,1,0,29.632,
2026-09-12T09:17:19Z,10959,0,16,1,0,30.067,
2026-09-12T09:17:20Z,10960,0,16,1,0,30.525,
2026-09-12T09:17:20Z,10961,32,2,1,0,7.530,
2026-09-12T09:17:20Z,10962,0,16,1,0,29.175,
2026-09-12T09:17:20Z,10963,0,16,1,0,28.686,
2026-09-12T09:17:20Z,10964,0,16,1,0,30.175,
2026-09-12T09:17:20Z,10965,0,16,1,0,29.079,
2026-09-12T09:17:20Z,10966,0,16,1,0,30.071,
2026-09-12T09:17:20Z,10967,0,16,1,0,29.541,
2026-09-12T09:17:20Z,10968,0,16,1,0,30.631,
2026-09-12T09:17:20Z,10969,0,16,1,0,29.525,
2026-09-12T09:17:21Z,10970,0,16,1,0,29.583,
2026-09-12T09:17:21Z,10971,32,2,1,0,7.528,
2026-09-12T09:17:21Z,10972,0,16,1,0,29.157,
2026-09-12T09:17:21Z,10973,0,16,1,0,29.526,
2026-09-12T09:17:21Z,10974,0,16,1,0,28.521,
2026-09-12T09:17:21Z,10975,0,16,1,0,30.550,
2026-09-12T09:17:21Z,10976,0,16,1,0,30.516,
2026-09-12T09:17:21Z,10977,0,16,1,0,30.528,
2026-09-12T09:17:21Z,10978,0,16,1,0,29.559,
2026-09-12T09:17:21Z,10979,0,16,1,0,29.563,
2026-09-12T09:17:22Z,10980,0,16,1,0,30.607,
2026-09-12T09:17:22Z,10981,32,2,1,0,8.527,
2026-09-12T09:17:22Z,10982,0,16,1,0,30.090,
2026-09-12T09:17:22Z,10983,0,16,1,0,29.321,
2026-09-12T09:17:22Z,10984,0,16,1,0,30.228,
2026-09-12T09:17:22Z,10985,0,16,1,0,29.609,
2026-09-12T09:17:22Z,10986,0,16,1,0,29.040,
2026-09-12T09:17:22Z,10987,0,16,1,0,30.281,
2026-09-12T09:17:22Z,10988,0,16,1,0,29.074,
2026-09-12T09:17:22Z,10989,0,16,1,0,29.544,
2026-09-12T09:17:23Z,10990,0,16,1,0,29.831,
2026-09-12T09:17:23Z,10991,32,2,1,0,7.060,
2026-09-12T09:17:23Z,10992,0,16,1,0,29.404,
2026-09-12T09:17:23Z,10993,0,16,1,0,30.473,
2026-09-12T09:17:23Z,10994,0,16,1,0,30.408,
2026-09-12T09:17:23Z,10995,0,16,1,0,29.523,
2026-09-12T09:17:23Z,10996,0,16,1,0,28.740,
2026-09-12T09:17:23Z,10997,0,16,1,0,31.568,
2026-09-12T09:17:23Z,10998,0,16,1,0,31.384,
2026-09-12T09:17:23Z,10999,0,16,1,0,29.581,
2026-09-12T09:17:24Z,11000,0,16,1,0,29.029,
2026-09-12T09:17:24Z,11001,32,2,1,0,8.556,
