alarm_active,checkweigh_stable,checkweigh_state,communication_state,crc_valid,display_locked,display_mass_ug,display_release_reason,exception,external_buzzer_active,filtered_raw,function,green_active,internal_buzzer_active,overload,raw_count,red_active,request_number,response_time_complete_ms,response_time_first_byte_ms,runtime_compensated_gross_ug,runtime_enabled,runtime_limited,runtime_offset_ug,runtime_sample_count,runtime_state,runtime_uncompensated_gross_ug,rx_hex,sample_sequence,stable,status_flags,storage_state,timestamp,tx_hex,yellow_active
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487897,,3117,53.6433,49.26,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e27fff88e20e5d7,56287,True,31,0,1789157911.6271255,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487906,,3118,55.1351,50.7181,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e1efff88e2289e6,56290,True,31,0,1789157911.89069,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487902,,3119,53.7322,49.2225,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e22fff88e1fd4c2,56293,True,31,0,1789157912.1556227,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487891,,3120,54.5274,50.0121,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e2dfff88e207dd6,56295,True,31,0,1789157912.41885,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487904,3,False,False,False,-487908,False,3121,55.43,51.0421,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e1cfff88e200012,56298,True,31,0,1789157912.6843245,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487897,,3122,55.1414,50.6148,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e27fff88e1f18c2,56301,True,31,0,1789157912.9701412,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487908,,3123,54.5331,50.1315,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e1cfff88e21e9b8,56303,True,31,0,1789157913.2372932,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487906,,3124,55.6128,51.2254,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e1efff88e219078,56306,True,31,0,1789157913.5032141,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487896,,3125,55.7258,51.3139,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e28fff88e21587c,56309,True,31,0,1789157913.7680707,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487898,,3126,54.162,49.6814,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e26fff88e2131bd,56311,True,31,0,1789157914.0331392,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487892,,3127,55.8602,51.4522,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e2cfff88e239a30,56314,True,31,0,1789157914.2939632,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487932,,3128,53.7368,49.6372,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e04fff88e21c9ba,56317,True,31,0,1789157914.5591125,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487907,,3129,53.9034,49.4937,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e1dfff88e1e0d62,56319,True,31,0,1789157914.8238425,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487903,,3130,55.3601,50.9896,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e21fff88e1e5d67,56322,True,31,0,1789157915.0873644,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487892,,3131,53.7401,49.226,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e2cfff88e1e70a6,56325,True,31,0,1789157915.3535933,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487891,,3132,53.9741,49.4683,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e2dfff88e1e4d66,56327,True,31,0,1789157915.6183116,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487897,,3133,55.3959,50.928,500057450,False,False,0,0,DISABLED,500057450,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e27fff88e2215e3,56330,True,31,0,1789157915.8848753,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487879,,3134,53.7833,49.2696,500052945,False,False,0,0,DISABLED,500052945,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e39fff88e255ce6,56332,True,31,0,1789157916.1495035,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487895,3,,,False,-487895,,3135,54.4211,50.009,500050692,False,False,0,0,DISABLED,500050692,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce2b04000000001dce2b040000000000000000fff88e29fff88e292925,56335,True,31,0,1789157916.4142458,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487896,3,,,False,-487902,,3136,55.2723,50.8613,500052945,False,False,0,0,DISABLED,500052945,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce2f6a000000001dce2f6a0000000000000000fff88e22fff88e280c35,56338,True,31,0,1789157916.6764023,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487908,,3137,53.5348,49.2085,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e1cfff88e251121,56340,True,31,0,1789157916.942164,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487898,,3138,55.4644,50.9498,500057450,False,False,0,0,DISABLED,500057450,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e26fff88e25c924,56343,True,31,0,1789157917.2027524,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487920,,3139,53.8417,49.3338,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e10fff88e21f9b9,56346,True,31,0,1789157917.4663506,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487908,,3140,53.6791,49.1655,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e1cfff88e1ffd07,56348,True,31,0,1789157917.729507,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487905,3,False,False,False,-487893,False,3141,56.0311,51.5202,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e2bfff88e1f08c3,56351,True,31,0,1789157917.994235,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487904,,3142,56.4639,52.0364,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e20fff88e1fad02,56354,True,31,0,1789157918.2790976,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487906,,3143,53.9514,49.4474,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e1efff88e1dafc5,56356,True,31,0,1789157918.5445693,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487908,3,,,False,-487911,,3144,55.338,50.7554,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6438000000001dce64380000000000000000fff88e19fff88e1c566c,56359,True,31,0,1789157918.8059566,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487899,,3145,54.0485,49.6321,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e25fff88e1d4a00,56362,True,31,0,1789157919.0695462,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487894,,3146,54.4572,49.9384,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e2afff88e1ef8a6,56364,True,31,0,1789157919.3336356,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487888,,3147,55.5206,51.0055,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e30fff88e2261e0,56367,True,31,0,1789157919.5975454,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487898,,3148,53.9189,49.398,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e26fff88e25c924,56370,True,31,0,1789157919.8622715,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487910,,3149,53.7661,49.3101,500057450,False,False,0,0,DISABLED,500057450,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e1afff88e2452e7,56372,True,31,0,1789157920.1249175,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487888,,3150,55.4983,50.9585,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e30fff88e2261e0,56375,True,31,0,1789157920.3897347,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487898,3,,,False,-487904,,3151,53.7916,49.3717,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce3837000000001dce38370000000000000000fff88e20fff88e263a55,56377,True,31,0,1789157920.656836,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487923,,3152,55.2562,50.7488,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e0dfff88e220c25,56380,True,31,0,1789157920.9168978,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487898,,3153,55.3429,50.8249,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e26fff88e1f2502,56383,True,31,0,1789157921.179813,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487905,,3154,53.8626,49.7633,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e1ffff88e21adb8,56385,True,31,0,1789157921.4447262,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487911,,3155,55.4181,51.0141,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e19fff88e2125b8,56388,True,31,0,1789157921.706172,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487898,,3156,53.8076,49.3862,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e26fff88e20d817,56391,True,31,0,1789157921.9718,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487891,,3157,54.6093,50.2003,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e2dfff88e23a7f0,56393,True,31,0,1789157922.234994,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487897,,3158,55.2577,51.1739,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e27fff88e25f4e4,56396,True,31,0,1789157922.5024886,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487906,,3159,53.9284,49.5425,500057450,False,False,0,0,DISABLED,500057450,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e1efff88e24a327,56398,True,31,0,1789157922.7651968,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487910,,3160,53.9728,49.4573,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e1afff88e2161b8,56401,True,31,0,1789157923.0288808,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487903,3,False,False,False,-487899,False,3161,56.0941,51.5887,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e25fff88e2175bd,56404,True,31,0,1789157923.293027,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487909,,3162,53.9733,49.1982,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e1bfff88e2245e6,56407,True,31,0,1789157923.5764835,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487901,,3163,54.3086,49.5534,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e23fff88e24cee2,56409,True,31,0,1789157923.8392708,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487908,,3164,55.4582,50.9174,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e1cfff88e23da34,56412,True,31,0,1789157924.1032333,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487910,,3165,53.7263,49.3543,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e1afff88e227826,56414,True,31,0,1789157924.3673766,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487909,,3166,54.1302,49.723,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e1bfff88e1f48c7,56417,True,31,0,1789157924.6304374,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487907,,3167,55.0215,50.6511,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e1dfff88e1fc0c7,56420,True,31,0,1789157924.8950703,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487900,,3168,54.5316,50.0139,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e24fff88e1f5cc2,56422,True,31,0,1789157925.1585655,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487889,,3169,55.6575,51.2442,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e2ffff88e22f422,56425,True,31,0,1789157925.4227412,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487929,,3170,55.1186,50.7073,500057450,False,False,0,0,DISABLED,500057450,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e07fff88e257523,56428,True,31,0,1789157925.685358,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487897,,3171,53.9916,49.559,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e27fff88e2215e3,56430,True,31,0,1789157925.9504201,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487907,,3172,55.7705,51.2575,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e1dfff88e21d478,56433,True,31,0,1789157926.213133,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487898,,3173,53.7709,49.2287,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e26fff88e20d817,56436,True,31,0,1789157926.479294,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487898,,3174,53.969,49.6854,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e26fff88e20d817,56438,True,31,0,1789157926.744434,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487909,,3175,55.4171,50.6038,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e1bfff88e20b5d2,56441,True,31,0,1789157927.0061567,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487923,,3176,55.2127,50.6996,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e0dfff88e1d2a06,56444,True,31,0,1789157927.2727973,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487906,,3177,54.0219,49.5199,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e1efff88e1e4962,56446,True,31,0,1789157927.537752,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487910,,3178,55.1475,50.636,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e1afff88e1d5e05,56449,True,31,0,1789157927.8035588,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487908,,3179,53.6401,49.6814,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e1cfff88e1ffd07,56451,True,31,0,1789157928.0697312,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487915,,3180,55.7953,51.3829,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e15fff88e1f2106,56454,True,31,0,1789157928.331534,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487904,3,False,False,False,-487897,False,3181,55.2139,50.6988,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e27fff88e20e5d7,56457,True,31,0,1789157928.5957422,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487913,,3182,53.8456,49.1942,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e17fff88e1f58c6,56460,True,31,0,1789157928.8813992,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487906,,3183,53.8092,49.3783,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e1efff88e1e4962,56462,True,31,0,1789157929.1466727,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487904,,3184,55.2601,51.1756,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e20fff88e1e60a7,56465,True,31,0,1789157929.4082916,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487905,,3185,53.967,49.4505,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e1ffff88e1e74a2,56467,True,31,0,1789157929.6718485,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487901,,3186,54.5286,50.5746,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e23fff88e1e24a7,56470,True,31,0,1789157929.93474,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487904,,3187,55.2482,50.8469,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e20fff88e205017,56473,True,31,0,1789157930.1961794,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487881,,3188,53.7594,49.645,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e37fff88e23fe32,56475,True,31,0,1789157930.4618013,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487901,,3189,55.1559,50.6435,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e23fff88e24cee2,56478,True,31,0,1789157930.7237527,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487900,,3190,53.9065,49.5386,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e24fff88e25b0e4,56481,True,31,0,1789157930.987936,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487897,,3191,54.3362,49.9696,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e27fff88e25f4e4,56483,True,31,0,1789157931.2515688,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487903,,3192,55.0945,50.5877,500054071,False,False,0,0,DISABLED,500054071,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e21fff88e257ce4,56486,True,31,0,1789157931.515658,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487898,3,,,False,-487915,,3193,53.5542,49.5934,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce3837000000001dce38370000000000000000fff88e15fff88e26b651,56488,True,31,0,1789157931.780826,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487893,,3194,53.7438,49.6413,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e2bfff88e242f23,56491,True,31,0,1789157932.0434918,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487909,,3195,55.4846,51.0705,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e1bfff88e236ff4,56494,True,31,0,1789157932.307888,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487899,,3196,53.6211,49.1191,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e25fff88e226c23,56496,True,31,0,1789157932.5748096,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487905,,3197,55.3105,50.8983,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e1ffff88e22b426,56499,True,31,0,1789157932.837079,0103000000204412,
