utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T09:09:07.372Z,325732875000000,0x0517,0x0104,50003,2,31,500031537,500031537,0,-488007,-487993,12662,1269110,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:07.711Z,325733218000000,0x0517,0x0104,50003,2,31,500037169,500037169,0,-487998,-487998,12666,1269467,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:08.051Z,325733546000000,0x0517,0x0104,50003,2,31,500038295,500038295,0,-488002,-487999,12669,1269795,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:08.390Z,325733890000000,0x0517,0x0104,50003,2,31,500040548,500040548,0,-488008,-488001,12673,1270176,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:08.734Z,325734234000000,0x0517,0x0104,50003,2,31,500040548,500040548,0,-487997,-488001,12676,1270472,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:09.075Z,325734578000000,0x0517,0x0104,50003,2,31,500041674,500041674,0,-488004,-488002,12680,1270869,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:09.415Z,325734921000000,0x0517,0x0104,50003,2,31,500037169,500037169,0,-488003,-487998,12683,1271169,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:09.755Z,325735250000000,0x0517,0x0104,50003,2,31,500037169,500037169,0,-488001,-487998,12686,1271499,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:10.094Z,325735593000000,0x0517,0x0104,50003,2,31,500038295,500038295,0,-487998,-487999,12690,1271880,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:10.437Z,325735937000000,0x0517,0x0104,50003,2,31,500036043,500036043,0,-487985,-487997,12693,1272178,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:10.777Z,325736281000000,0x0517,0x0104,50003,2,31,500031537,500031537,0,-487983,-487993,12697,1272573,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:11.119Z,325736625000000,0x0517,0x0104,50003,2,31,500032664,500032664,0,-487980,-487994,12700,1272873,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:11.457Z,325736953000000,0x0517,0x0104,50003,2,31,500033790,500033790,0,-488002,-487995,12703,1273203,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:11.794Z,325737296000000,0x0517,0x0104,50003,2,31,500036043,500036043,0,-487989,-487997,12707,1273582,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:12.139Z,325737640000000,0x0517,0x0104,50003,2,31,500030411,500030411,0,-487990,-487992,12710,1273878,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
